0,0,0.4453686475753784,0.5841658115386963
0,1,0.3736140727996826,0.4212226867675781
0,2,0.33627814054489136,0.40604376792907715
0,3,0.2977833151817322,0.39174938201904297
0,4,0.25578072667121887,0.3953704833984375
0,5,0.2064075917005539,0.39244842529296875
0,6,0.17142367362976074,0.4037017822265625
0,7,0.16140317916870117,0.41568636894226074
0,8,0.15257038176059723,0.3842637538909912
0,9,0.1538051813840866,0.39784908294677734
0,10,0.14138269424438477,0.39606642723083496
0,11,0.13584159314632416,0.4123554229736328
0,12,0.1276995837688446,0.4352569580078125
0,13,0.12404652684926987,0.4012608528137207
0,14,0.10465294122695923,0.4159994125366211
0,15,0.11408662796020508,0.3984994888305664
0,16,0.11219239234924316,0.4202404022216797
0,17,0.11248278617858887,0.394237756729126
0,18,0.10779768228530884,0.4014725685119629
0,19,0.11197163909673691,0.41077494621276855
0,20,0.10085546970367432,0.3860602378845215
0,21,0.0927204117178917,0.40850329399108887
0,22,0.08959855884313583,0.4255352020263672
0,23,0.09101991355419159,0.38599181175231934
0,24,0.0888620913028717,0.39501190185546875
1,0,0.09006369113922119,0.44431161880493164
1,1,0.0922015830874443,0.38476037979125977
1,2,0.08190455287694931,0.42415642738342285
1,3,0.07956313341856003,0.41291284561157227
1,4,0.0881853699684143,0.3905360698699951
1,5,0.08158353716135025,0.4024317264556885
1,6,0.07890932261943817,0.38597750663757324
1,7,0.07923492789268494,0.4114530086517334
1,8,0.07779466360807419,0.3930482864379883
1,9,0.08170640468597412,0.4122641086578369
1,10,0.07699000090360641,0.4207320213317871
1,11,0.0788855254650116,0.39867377281188965
1,12,0.07716764509677887,0.3899955749511719
1,13,0.07800348848104477,0.40790796279907227
1,14,0.07298582792282104,0.3994781970977783
1,15,0.07031097263097763,0.38707733154296875
1,16,0.07054255157709122,0.40333056449890137
1,17,0.06887967139482498,0.41909193992614746
1,18,0.07165059447288513,0.41498851776123047
1,19,0.06766095757484436,0.39970993995666504
1,20,0.06548228114843369,0.40552639961242676
1,21,0.0680450052022934,0.400054931640625
1,22,0.06042123958468437,0.40849995613098145
1,23,0.06472636759281158,0.3908114433288574
1,24,0.061606597155332565,0.3850107192993164
2,0,0.06731024384498596,0.39620184898376465
2,1,0.0663641095161438,0.4211764335632324
2,2,0.06460411846637726,0.4217848777770996
2,3,0.062228795140981674,0.4125099182128906
2,4,0.05849470943212509,0.38890838623046875
2,5,0.06568161398172379,0.3878500461578369
2,6,0.06260775774717331,0.4201362133026123
2,7,0.06788288801908493,0.38939356803894043
2,8,0.060306042432785034,0.4073517322540283
2,9,0.06260664761066437,0.3871116638183594
2,10,0.06075719743967056,0.4083092212677002
2,11,0.06470002233982086,0.41055989265441895
2,12,0.06336235255002975,0.41417646408081055
2,13,0.062054552137851715,0.40596747398376465
2,14,0.06134691834449768,0.3961794376373291
2,15,0.06062263250350952,0.3977999687194824
2,16,0.056532442569732666,0.39971446990966797
2,17,0.061174675822257996,0.42269062995910645
2,18,0.06222271919250488,0.40462303161621094
2,19,0.06057749688625336,0.4012138843536377
2,20,0.05925450474023819,0.4243016242980957
2,21,0.06103242561221123,0.4174201488494873
2,22,0.062383368611335754,0.42115068435668945
2,23,0.06056584045290947,0.41143155097961426
2,24,0.05137505754828453,0.4150080680847168
3,0,0.055087216198444366,0.4128272533416748
3,1,0.058268800377845764,0.41478443145751953
3,2,0.06062335893511772,0.41771483421325684
3,3,0.05554893612861633,0.3882005214691162
3,4,0.05654127523303032,0.396134614944458
3,5,0.056831520050764084,0.38774991035461426
3,6,0.05233224481344223,0.4218568801879883
3,7,0.06166959926486015,0.41152429580688477
3,8,0.052343811839818954,0.40146470069885254
3,9,0.059262990951538086,0.40267276763916016
3,10,0.048922162503004074,0.38794779777526855
3,11,0.055799148976802826,0.39407896995544434
3,12,0.05450844019651413,0.3970630168914795
3,13,0.05787133798003197,0.4165494441986084
3,14,0.05253437161445618,0.4183354377746582
3,15,0.05327824875712395,0.4021263122558594
3,16,0.05912713333964348,0.39447736740112305
3,17,0.05537774786353111,0.3895761966705322
3,18,0.056345947086811066,0.4255542755126953
3,19,0.04749811813235283,0.4058256149291992
3,20,0.0504770502448082,0.40567779541015625
3,21,0.056074611842632294,0.40962934494018555
3,22,0.052053093910217285,0.42200446128845215
3,23,0.054343514144420624,0.40574073791503906
3,24,0.05290639400482178,0.39373087882995605
4,0,0.05050995945930481,0.4021947383880615
4,1,0.05155843496322632,0.4025862216949463
4,2,0.051399923861026764,0.3921329975128174
4,3,0.049916427582502365,0.4251291751861572
4,4,0.05438309535384178,0.39258742332458496
4,5,0.053952090442180634,0.40755486488342285
4,6,0.0479145310819149,0.39401674270629883
4,7,0.05567675083875656,0.39451122283935547
4,8,0.04957644268870354,0.4024503231048584
4,9,0.05276402086019516,0.41333508491516113
4,10,0.052977219223976135,0.39859867095947266
4,11,0.0465925857424736,0.4068894386291504
4,12,0.04688354954123497,0.4060680866241455
4,13,0.0506158173084259,0.38998842239379883
4,14,0.05111365020275116,0.40062832832336426
4,15,0.052641257643699646,0.4228522777557373
4,16,0.04690375179052353,0.3918435573577881
4,17,0.05048388987779617,0.3961215019226074
4,18,0.047478027641773224,0.4083106517791748
4,19,0.05061521381139755,0.4068338871002197
4,20,0.04856160283088684,0.38706040382385254
4,21,0.05381345748901367,0.38675570487976074
4,22,0.05231943726539612,0.4080643653869629
4,23,0.053420692682266235,0.40810680389404297
4,24,0.047260843217372894,0.3941006660461426
5,0,0.045957427471876144,0.3874030113220215
5,1,0.04784166440367699,0.397960901260376
5,2,0.047901105135679245,0.3884613513946533
5,3,0.04840227961540222,0.4162180423736572
5,4,0.050692107528448105,0.3978438377380371
5,5,0.050335418432950974,0.3946986198425293
5,6,0.045636825263500214,0.4070627689361572
5,7,0.04610663652420044,0.3874819278717041
5,8,0.04152434691786766,0.4029557704925537
5,9,0.04952261969447136,0.4089498519897461
5,10,0.048704635351896286,0.4198923110961914
5,11,0.045208826661109924,0.388577938079834
5,12,0.04280999302864075,0.4200618267059326
5,13,0.051514238119125366,0.397479772567749
5,14,0.04986226558685303,0.41901683807373047
5,15,0.045034341514110565,0.412217378616333
5,16,0.048550575971603394,0.3871035575866699
5,17,0.04496416449546814,0.411954402923584
5,18,0.04416019842028618,0.40929675102233887
5,19,0.04447817802429199,0.4232292175292969
5,20,0.04345308989286423,0.39212965965270996
5,21,0.041227247565984726,0.393704891204834
5,22,0.04720079526305199,0.40268731117248535
5,23,0.049450527876615524,0.4146764278411865
5,24,0.048768557608127594,0.4224240779876709
6,0,0.0441744327545166,0.39409732818603516
6,1,0.045119158923625946,0.4133925437927246
6,2,0.04616925120353699,0.41362929344177246
6,3,0.044964563101530075,0.40893077850341797
6,4,0.04560394212603569,0.42434096336364746
6,5,0.04746729135513306,0.4098479747772217
6,6,0.04245652258396149,0.38788938522338867
6,7,0.046053871512413025,0.42197489738464355
6,8,0.0435272678732872,0.4058651924133301
6,9,0.046770237386226654,0.4010322093963623
6,10,0.04365617036819458,0.39322638511657715
6,11,0.04481586068868637,0.389862060546875
6,12,0.04209844395518303,0.42397379875183105
6,13,0.04445713758468628,0.39877820014953613
